2 Jan 2026 04:38:48.000,30.000,14.499737,-145.682,-100.999089,20.000000,102.917005,32000.000,27.8655,30.8758,1.000000e-30
2 Jan 2026 04:39:48.000,30.000,14.499691,-148.346,-103.663113,20.000000,100.252981,32000.000,25.2015,28.2118,1.000000e-30
2 Jan 2026 04:40:48.000,30.000,14.499672,-150.568,-105.885378,20.000000,98.030716,32000.000,22.9792,25.9895,1.000000e-30
2 Jan 2026 04:41:23.597,30.000,14.499666,-151.695,-107.012419,20.000000,96.903675,32000.000,21.8522,24.8625,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2026 06:09:27.677,30.000,14.500150,-150.590,-105.906651,20.000000,98.009443,32000.000,22.9579,25.9682,1.000000e-30
2 Jan 2026 06:10:27.000,30.000,14.500070,-149.888,-105.204529,20.000000,98.711565,32000.000,23.6601,26.6704,1.000000e-30
2 Jan 2026 06:11:27.000,30.000,14.499977,-149.728,-105.044479,20.000000,98.871615,32000.000,23.8201,26.8304,1.000000e-30
2 Jan 2026 06:12:27.000,30.000,14.499888,-150.180,-105.496815,20.000000,98.419279,32000.000,23.3678,26.3781,1.000000e-30
2 Jan 2026 06:12:27.212,30.000,14.499888,-150.182,-105.499350,20.000000,98.416744,32000.000,23.3652,26.3755,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2026 06:13:50.389,30.000,14.499798,-151.504,-106.821041,20.000000,97.095053,32000.000,22.0436,25.0539,1.000000e-30
2 Jan 2026 06:14:00.619,30.000,14.499790,-151.696,-107.012497,20.000000,96.903597,32000.000,21.8521,24.8624,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2026 17:34:52.381,30.000,14.500336,-151.696,-107.012858,20.000000,96.903236,32000.000,21.8517,24.8620,1.000000e-30
2 Jan 2026 17:35:52.000,30.000,14.500327,-149.711,-105.028255,20.000000,98.887839,32000.000,23.8363,26.8466,1.000000e-30
2 Jan 2026 17:36:52.000,30.000,14.500305,-147.243,-102.559709,20.000000,101.356386,32000.000,26.3049,29.3152,1.000000e-30
2 Jan 2026 17:37:52.000,30.000,14.500247,-144.257,-99.573750,20.000000,104.342344,32000.000,29.2908,32.3011,1.000000e-30
2 Jan 2026 17:38:52.000,30.000,14.500083,-141.657,-96.973718,20.000000,106.942376,32000.000,31.8909,34.9012,1.000000e-30
2 Jan 2026 17:39:52.000,30.000,14.499845,-142.318,-97.634570,20.000000,106.281524,32000.000,31.2300,34.2403,1.000000e-30
2 Jan 2026 17:40:16.418,30.000,14.499782,-143.456,-98.772467,20.000000,105.143627,32000.000,30.0921,33.1024,1.000000e-30

